City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
472,Victor Harbor,AU,2021-05-31 16:16:32,-35.5667,138.6167,59.09,37,95,8.3,overcast clouds
473,George,ZA,2021-05-31 16:16:44,-33.963,22.4617,54.95,82,40,5.75,scattered clouds
474,Charters Towers,AU,2021-05-31 16:16:44,-20.1,146.2667,58.05,93,38,7.85,scattered clouds
475,Semey,KZ,2021-05-31 16:16:45,50.4111,80.2275,75.42,29,0,6.71,clear sky
476,Oranzherei,RU,2021-05-31 16:16:45,45.8476,47.5663,80.56,45,79,4.85,broken clouds
477,Bitung,ID,2021-05-31 16:16:45,1.4451,125.1824,77.85,86,99,8.63,overcast clouds
478,Balkanabat,TM,2021-05-31 16:11:56,39.5108,54.3671,87.6,34,0,11.21,clear sky
479,Puerto Del Rosario,ES,2021-05-31 16:16:46,28.5004,-13.8627,74.88,68,20,14.97,few clouds
480,Paamiut,GL,2021-05-31 16:16:46,61.994,-49.6678,36.91,84,89,6.93,overcast clouds
481,Galle,LK,2021-05-31 16:16:46,6.0367,80.217,81.28,85,77,15.99,broken clouds
482,Sabang,ID,2021-05-31 16:11:48,5.8933,95.3214,82.98,76,90,20.09,overcast clouds
483,Sanming,CN,2021-05-31 16:16:47,26.2486,117.6186,72.86,98,100,2.28,overcast clouds
484,Khani,GE,2021-05-31 16:16:47,41.9563,42.9566,67.57,94,52,4.27,broken clouds
485,Bandar,ID,2021-05-31 16:16:48,2.05,99.75,75.56,85,98,3.24,overcast clouds
486,Chifeng,CN,2021-05-31 16:16:48,42.2683,118.9636,59.95,65,100,14.2,overcast clouds
487,Prince Rupert,CA,2021-05-31 16:16:25,54.3161,-130.3201,57.29,88,90,11.5,light rain
488,Vestmanna,FO,2021-05-31 16:16:49,62.1564,-7.1664,56.32,62,75,10.09,broken clouds
489,Tottori,JP,2021-05-31 16:16:49,35.5,134.2333,56.71,87,2,3.53,clear sky
490,Joshimath,IN,2021-05-31 16:16:49,30.5667,79.5667,65.68,81,97,1.41,overcast clouds
491,Zyryanka,RU,2021-05-31 16:11:19,65.75,150.85,50.85,47,9,7.87,clear sky
492,Klaksvik,FO,2021-05-31 16:11:16,62.2266,-6.589,58.12,96,86,14.94,overcast clouds
493,Asuncion,PY,2021-05-31 16:15:56,-25.3007,-57.6359,71.04,43,0,2.73,clear sky
494,Yukamenskoye,RU,2021-05-31 16:16:50,57.8865,52.2416,49.42,63,51,6.22,light rain
495,Mirnyy,RU,2021-05-31 16:16:51,62.5353,113.9611,53.44,65,27,6.06,scattered clouds
496,Strezhevoy,RU,2021-05-31 16:16:51,60.7333,77.5889,46.38,81,100,13.71,light rain
497,Acarau,BR,2021-05-31 16:16:51,-2.8856,-40.12,87.01,60,24,12.8,few clouds
498,Harper,LR,2021-05-31 16:16:52,4.375,-7.7169,79.59,82,99,9.28,light rain
499,Gananoque,CA,2021-05-31 16:16:52,44.3334,-76.1661,69.39,54,1,3.8,clear sky
500,Snyder,US,2021-05-31 16:16:52,32.7179,-100.9176,68.14,100,90,11.5,moderate rain
501,Montes Altos,BR,2021-05-31 16:16:53,-5.8333,-47.0667,91.89,35,0,4.76,clear sky
502,Benguela,AO,2021-05-31 16:16:53,-12.5763,13.4055,81.68,54,4,5.19,clear sky
503,Colares,PT,2021-05-31 16:16:53,38.7992,-9.4469,74.86,68,75,3.0,broken clouds
504,Nemuro,JP,2021-05-31 16:14:15,43.3236,145.575,40.37,87,62,15.14,broken clouds
505,Dongsheng,CN,2021-05-31 16:16:54,39.8161,109.9776,55.98,25,0,11.03,clear sky
506,Undory,RU,2021-05-31 16:16:54,54.6085,48.3928,54.64,79,99,11.32,overcast clouds
507,Bonfim,BR,2021-05-31 16:16:55,3.0833,-59.95,85.84,63,70,1.12,broken clouds
508,Chinsali,ZM,2021-05-31 16:16:55,-10.5414,32.0816,63.61,58,8,6.11,clear sky
509,Kalininsk,RU,2021-05-31 16:16:55,51.5,44.4758,62.37,85,82,9.93,broken clouds
510,Ciudad Guayana,VE,2021-05-31 16:16:56,8.3533,-62.6528,84.52,76,75,5.99,broken clouds
511,Kapuskasing,CA,2021-05-31 16:16:56,49.4169,-82.4331,66.29,48,75,13.8,broken clouds
512,Fortuna,US,2021-05-31 16:16:56,40.5982,-124.1573,63.93,70,68,5.5,broken clouds
513,Pangody,RU,2021-05-31 16:16:57,65.85,74.4859,45.5,46,19,2.1,few clouds
514,Benghazi,LY,2021-05-31 16:16:57,32.1167,20.0667,73.94,62,40,10.85,scattered clouds
515,Gosforth,GB,2021-05-31 16:16:57,55.0,-1.6167,72.34,73,0,8.05,clear sky
516,Maceio,BR,2021-05-31 16:13:55,-9.6658,-35.7353,81.84,78,75,7.2,broken clouds
517,Mpophomeni,ZA,2021-05-31 16:16:58,-29.5682,30.1862,52.3,76,99,3.04,overcast clouds
518,Namikupa,TZ,2021-05-31 16:16:58,-10.8333,39.6,69.91,94,53,3.58,broken clouds
519,Prisacani,RO,2021-05-31 16:16:59,47.0833,27.8833,60.53,75,100,7.49,overcast clouds
520,Tupa,BR,2021-05-31 16:16:59,-21.9347,-50.5136,79.7,45,68,8.63,broken clouds
521,Santander Jimenez,MX,2021-05-31 16:16:59,24.2167,-98.4667,88.39,53,54,13.42,broken clouds
522,Mayumba,GA,2021-05-31 16:17:00,-3.432,10.6554,79.36,81,38,9.69,scattered clouds
523,Pamanukan,ID,2021-05-31 16:17:00,-6.2842,107.8106,77.22,90,100,3.94,overcast clouds
524,Aykhal,RU,2021-05-31 16:17:01,66.0,111.5,51.76,46,73,12.48,broken clouds
525,Nchelenge,ZM,2021-05-31 16:17:01,-9.3451,28.734,70.38,64,28,3.15,scattered clouds
526,Bergen,NO,2021-05-31 16:17:01,60.392,5.328,63.01,55,0,5.01,light rain
527,Boralday,KZ,2021-05-31 16:17:02,43.3578,76.8594,69.66,43,40,5.66,scattered clouds
528,Bhunya,SZ,2021-05-31 16:17:02,-26.55,31.0167,54.28,76,67,4.16,broken clouds
529,Samarai,PG,2021-05-31 16:17:02,-10.6167,150.6667,78.71,77,98,20.45,overcast clouds
530,Tahoua,NE,2021-05-31 16:17:03,14.8888,5.2692,109.38,7,0,9.22,clear sky
531,Akalkot,IN,2021-05-31 16:17:03,17.5333,76.2167,84.09,61,85,5.84,overcast clouds
532,Kiamba,PH,2021-05-31 16:17:04,5.9894,124.6242,77.97,85,100,5.88,moderate rain
533,Shubarkuduk,KZ,2021-05-31 16:17:04,49.1447,56.4872,67.71,85,99,6.15,overcast clouds
534,Kholodnyy,RU,2021-05-31 16:17:04,62.7167,147.95,42.35,84,100,5.7,overcast clouds
535,Ardakan,IR,2021-05-31 16:17:05,32.31,54.0175,97.18,6,0,6.71,clear sky
536,Boa Vista,BR,2021-05-31 16:17:05,2.8197,-60.6733,87.78,58,75,8.05,broken clouds
537,Nueva Loja,EC,2021-05-31 16:17:05,0.0847,-76.8828,71.62,100,90,2.3,overcast clouds
538,Achit,RU,2021-05-31 16:17:06,56.7985,57.8994,46.67,70,65,6.38,broken clouds
539,Pisco,PE,2021-05-31 16:17:06,-13.7,-76.2167,66.25,82,90,4.61,mist
540,Vostochnyy,RU,2021-05-31 16:17:06,55.8167,37.8667,53.78,58,100,5.84,overcast clouds
541,Axim,GH,2021-05-31 16:17:07,4.8699,-2.2405,81.0,81,93,10.87,overcast clouds
542,Chulumani,BO,2021-05-31 16:17:07,-16.4096,-67.5263,72.27,66,100,3.94,overcast clouds
543,Nichinan,JP,2021-05-31 16:17:07,31.6,131.3667,67.75,80,100,4.09,overcast clouds
544,Pitea,SE,2021-05-31 16:17:08,65.3172,21.4794,62.69,44,100,3.94,overcast clouds
545,Savannah Bight,HN,2021-05-31 16:17:08,16.45,-85.85,91.45,74,3,17.49,clear sky
546,Bilibino,RU,2021-05-31 16:17:08,68.0546,166.4372,47.95,57,17,2.04,few clouds
547,Zhoukou,CN,2021-05-31 16:17:09,33.6333,114.6333,78.93,56,28,5.12,light rain
548,Makakilo City,US,2021-05-31 16:17:09,21.3469,-158.0858,71.92,80,1,4.61,clear sky
549,Gazli,UZ,2021-05-31 16:17:10,40.1333,63.45,97.61,9,29,9.04,scattered clouds
550,Diamantino,BR,2021-05-31 16:17:10,-14.4086,-56.4461,88.79,37,64,3.49,broken clouds
551,Jumla,NP,2021-05-31 16:17:10,29.2747,82.1838,56.32,91,34,3.49,scattered clouds
552,Colombo,LK,2021-05-31 16:17:11,6.9319,79.8478,81.21,85,89,13.35,overcast clouds
553,Tanggu,CN,2021-05-31 16:17:11,39.0211,117.6469,60.76,86,100,8.05,light rain
554,Lavrentiya,RU,2021-05-31 16:12:42,65.5833,-171.0,29.25,85,21,9.46,few clouds
555,Najran,SA,2021-05-31 16:11:10,17.4924,44.1277,89.28,10,2,14.76,clear sky
556,Tamiami,US,2021-05-31 16:13:32,25.7587,-80.3984,89.6,63,40,3.0,scattered clouds
557,Marechal Candido Rondon,BR,2021-05-31 16:17:12,-24.5561,-54.0567,69.22,70,92,2.84,overcast clouds
558,Vila,PT,2021-05-31 16:17:12,42.0304,-8.1588,74.75,66,25,5.3,scattered clouds
559,Pontianak,ID,2021-05-31 16:17:13,-0.0333,109.3333,76.98,100,94,1.86,overcast clouds
560,Esil,KZ,2021-05-31 16:17:13,51.9556,66.4042,71.04,61,36,11.97,scattered clouds
561,Gagret,IN,2021-05-31 16:17:13,31.6667,76.0667,76.73,62,94,11.68,overcast clouds
562,Isangel,VU,2021-05-31 16:17:14,-19.55,169.2667,70.68,68,76,12.75,broken clouds
563,Kendari,ID,2021-05-31 16:17:14,-3.945,122.4989,75.76,92,100,2.39,overcast clouds
564,Port Said,EG,2021-05-31 16:17:14,31.2565,32.2841,78.78,69,0,13.8,clear sky
565,South Venice,US,2021-05-31 16:17:15,27.0531,-82.4243,89.17,61,40,14.97,haze
566,Ahuimanu,US,2021-05-31 16:17:15,21.4447,-157.8378,73.11,78,20,0.0,few clouds
567,Monzon,ES,2021-05-31 16:17:15,41.9108,0.1941,87.44,32,100,11.16,overcast clouds
568,Ossora,RU,2021-05-31 16:17:16,59.2353,163.0719,36.37,76,68,2.3,broken clouds
569,Sabzevar,IR,2021-05-31 16:16:33,36.2126,57.6819,91.76,13,18,21.99,few clouds
570,Rong Kwang,TH,2021-05-31 16:17:16,18.339,100.3174,85.55,76,98,2.1,overcast clouds
571,Cairns,AU,2021-05-31 16:13:59,-16.9167,145.7667,69.75,91,75,9.22,broken clouds
572,Puerto Escondido,MX,2021-05-31 16:12:00,15.85,-97.0667,88.63,66,20,5.75,few clouds
573,Potiskum,NG,2021-05-31 16:17:17,11.7091,11.0694,103.69,14,21,9.75,few clouds
574,Belyy,RU,2021-05-31 16:17:17,55.8402,32.9419,56.05,50,100,4.16,overcast clouds
575,Mananjary,MG,2021-05-31 16:17:17,-21.2167,48.3333,73.85,89,2,6.71,moderate rain
576,Tuy Hoa,VN,2021-05-31 16:17:18,13.0833,109.3,82.89,77,68,5.66,broken clouds
577,Suntar,RU,2021-05-31 16:17:18,62.1444,117.6319,53.94,55,13,4.43,few clouds
578,Key West,US,2021-05-31 16:17:19,24.5557,-81.7826,86.0,66,20,12.66,few clouds
579,Tuatapere,NZ,2021-05-31 16:17:19,-46.1333,167.6833,49.82,85,70,2.44,broken clouds
580,Havre-Saint-Pierre,CA,2021-05-31 16:17:19,50.2334,-63.5986,46.99,93,90,8.05,overcast clouds
581,Tommot,RU,2021-05-31 16:17:20,58.9564,126.2925,48.02,91,62,3.31,broken clouds
582,Garden City,US,2021-05-31 16:17:20,42.3256,-83.331,72.64,46,75,4.0,broken clouds
583,Obosi,NG,2021-05-31 16:17:20,6.0951,6.8177,77.9,92,97,4.09,heavy intensity rain
584,Mount Isa,AU,2021-05-31 16:17:21,-20.7333,139.5,58.77,63,32,0.0,scattered clouds
585,Sudak,UA,2021-05-31 16:15:15,44.85,34.9667,62.89,79,100,5.41,overcast clouds
586,Portland,US,2021-05-31 16:13:07,45.5234,-122.6762,71.42,59,40,1.99,scattered clouds
587,Jackson,US,2021-05-31 16:15:29,42.4165,-122.8345,72.16,50,1,0.0,clear sky
588,Komsomolskiy,UZ,2021-05-31 16:17:21,40.4272,71.7189,83.12,28,3,4.61,clear sky
589,Paso De Carrasco,UY,2021-05-31 16:12:26,-34.8603,-56.0522,63.05,42,0,18.41,clear sky
590,Toora-Khem,RU,2021-05-31 16:17:22,52.4675,96.11,36.97,79,71,1.03,broken clouds
591,Cerano,MX,2021-05-31 16:17:22,20.1167,-101.3833,71.37,43,76,1.9,broken clouds
592,Kumluca,TR,2021-05-31 16:17:23,36.3703,30.2869,74.21,68,4,5.39,clear sky
593,Keratea,GR,2021-05-31 16:17:23,37.8073,23.9769,74.91,68,40,11.25,scattered clouds
594,Marang,MY,2021-05-31 16:17:23,5.2056,103.2059,80.51,87,34,5.79,scattered clouds
595,Penalva,BR,2021-05-31 16:17:24,-3.2942,-45.1736,89.33,56,9,2.86,clear sky
596,Emerald,AU,2021-05-31 16:07:29,-23.5333,148.1667,55.36,93,5,7.16,clear sky
597,Russell,US,2021-05-31 16:12:52,32.3502,-85.1999,79.92,53,20,8.72,few clouds
598,Petropavlovsk-Kamchatskiy,RU,2021-05-31 16:17:24,53.0452,158.6483,37.99,100,75,2.44,light rain
599,San Cristobal,VE,2021-05-31 16:17:25,7.7669,-72.225,77.18,55,93,6.53,overcast clouds
600,Haapiti,PF,2021-05-31 16:17:25,-17.5667,-149.8667,71.33,63,13,16.73,few clouds
601,Maltahohe,NA,2021-05-31 16:17:25,-24.8333,16.9833,64.65,11,0,3.6,clear sky
602,Ulaangom,MN,2021-05-31 16:17:26,49.9811,92.0667,54.34,37,0,3.11,clear sky
603,Baykit,RU,2021-05-31 16:17:26,61.67,96.37,49.73,68,98,3.2,overcast clouds
604,Thompson,CA,2021-05-31 16:12:00,55.7435,-97.8558,61.52,42,97,5.28,overcast clouds
605,Junagarh,IN,2021-05-31 16:17:27,19.8667,82.9333,94.3,35,98,3.8,overcast clouds
606,Lichinga,MZ,2021-05-31 16:17:27,-13.3128,35.2406,62.69,88,40,8.05,scattered clouds
607,Baikunthpur,IN,2021-05-31 16:17:27,23.25,82.55,90.84,30,54,5.82,broken clouds
608,Oum Hadjer,TD,2021-05-31 16:17:28,13.2954,19.6966,107.67,9,0,6.64,clear sky
609,Safaga,EG,2021-05-31 16:17:28,26.7292,33.9365,102.15,27,15,6.82,few clouds
610,Ahmadpur Sial,PK,2021-05-31 16:17:29,30.6754,71.7483,102.07,26,0,19.26,clear sky
611,Cururupu,BR,2021-05-31 16:17:29,-1.8283,-44.8683,89.92,50,18,5.7,few clouds
612,Mastic Beach,US,2021-05-31 16:17:29,40.7668,-72.8521,58.98,79,90,3.0,overcast clouds
613,Malindi,KE,2021-05-31 16:17:30,-3.2175,40.1191,78.15,80,89,13.71,overcast clouds
614,Coahuayana,MX,2021-05-31 16:17:30,18.7333,-103.6833,92.68,34,80,3.24,broken clouds
615,Berkakit,RU,2021-05-31 16:17:30,56.5807,124.7681,48.94,69,95,2.39,overcast clouds
616,Asti,IT,2021-05-31 16:17:31,44.8979,8.2068,75.45,58,7,3.76,clear sky
617,Riviere-Au-Renard,CA,2021-05-31 16:17:31,48.9957,-64.3971,46.69,98,100,7.85,overcast clouds
618,Ilam,NP,2021-05-31 16:17:32,26.9167,87.9167,68.2,95,85,2.08,overcast clouds
619,Russas,BR,2021-05-31 16:17:32,-4.9403,-37.9758,94.48,37,14,8.28,few clouds
620,Walvis Bay,NA,2021-05-31 16:17:32,-22.9575,14.5053,70.75,43,0,21.56,clear sky
621,Marinette,US,2021-05-31 16:17:33,45.1,-87.6307,69.15,48,1,9.22,clear sky
622,Alyangula,AU,2021-05-31 16:17:33,-13.8483,136.4192,69.67,100,98,10.56,overcast clouds
623,Canandaigua,US,2021-05-31 16:17:34,42.8742,-77.288,69.57,41,13,5.01,few clouds
624,Shemgang,BT,2021-05-31 16:17:34,27.2169,90.6579,60.73,99,100,0.38,light rain
625,Kirakira,SB,2021-05-31 16:17:34,-10.4544,161.9205,77.81,89,96,8.95,overcast clouds
626,Nahan,IN,2021-05-31 16:17:35,30.55,77.3,79.05,53,60,7.05,broken clouds
627,Bacolod,PH,2021-05-31 16:17:35,10.6667,122.95,78.44,89,100,3.53,overcast clouds
628,Flinders,AU,2021-05-31 16:11:53,-34.5833,150.8552,49.21,85,24,1.01,few clouds
629,Ornskoldsvik,SE,2021-05-31 16:17:36,63.2909,18.7153,58.82,54,0,5.99,clear sky
630,Peniche,PT,2021-05-31 16:12:24,39.3558,-9.3811,72.88,87,12,10.94,few clouds
631,Mwinilunga,ZM,2021-05-31 16:17:36,-11.7358,24.4293,65.7,41,25,3.51,scattered clouds
632,Lakes Entrance,AU,2021-05-31 16:13:02,-37.8811,147.981,45.64,67,99,4.74,overcast clouds
633,Nome,US,2021-05-31 16:11:30,64.5011,-165.4064,48.27,57,1,4.61,clear sky
634,Sechura,PE,2021-05-31 16:17:37,-5.5569,-80.8222,74.57,66,98,10.67,overcast clouds
635,Comodoro Rivadavia,AR,2021-05-31 16:17:37,-45.8667,-67.5,42.66,93,90,3.44,light rain
636,Montefiascone,IT,2021-05-31 16:17:38,42.5393,12.0362,72.32,40,40,5.01,scattered clouds
637,Marsh Harbour,BS,2021-05-31 16:12:36,26.5412,-77.0636,79.39,75,56,11.18,broken clouds
638,Mackay,AU,2021-05-31 16:17:38,-21.15,149.2,60.78,94,100,6.91,overcast clouds
639,Buncrana,IE,2021-05-31 16:17:39,55.1333,-7.45,71.37,66,57,15.68,broken clouds
640,Kununurra,AU,2021-05-31 16:17:01,-15.7667,128.7333,64.38,82,42,0.0,scattered clouds
641,Brazzaville,CG,2021-05-31 16:17:39,-4.2658,15.2832,91.9,40,21,3.0,few clouds
642,Kargil,IN,2021-05-31 16:17:39,34.5667,76.1,47.43,59,100,1.63,overcast clouds
643,Porto Novo,BJ,2021-05-31 16:17:40,6.4965,2.6036,87.62,66,62,13.58,broken clouds
644,Iskar,BG,2021-05-31 16:17:40,43.45,24.2667,61.59,94,75,7.94,light intensity drizzle
645,Kawalu,ID,2021-05-31 16:17:41,-7.3817,108.2082,73.92,97,97,1.32,overcast clouds
646,Walla Walla,US,2021-05-31 16:17:41,46.0646,-118.343,77.45,37,1,1.99,clear sky
647,Banda Aceh,ID,2021-05-31 16:17:41,5.5577,95.3222,80.15,82,95,13.67,overcast clouds
648,Chegdomyn,RU,2021-05-31 16:17:42,51.1167,133.0167,46.35,79,21,2.75,few clouds
649,Guangyuan,CN,2021-05-31 16:17:42,32.442,105.823,72.28,84,97,5.99,overcast clouds
650,Bayshore Gardens,US,2021-05-31 16:17:42,27.4253,-82.5904,90.1,54,75,12.66,broken clouds
651,Gaoual,GN,2021-05-31 16:17:43,11.75,-13.2,92.62,42,100,4.92,overcast clouds
652,Fort Smith,US,2021-05-31 16:17:43,35.3859,-94.3986,66.25,70,1,5.99,clear sky
653,Jelenia Gora,PL,2021-05-31 16:17:43,50.8997,15.729,66.45,69,43,9.01,scattered clouds
654,San Ramon,US,2021-05-31 16:13:14,37.7799,-121.978,81.81,52,1,1.99,clear sky
655,Miri,MY,2021-05-31 16:17:44,4.4148,114.0089,80.74,89,20,0.31,few clouds
656,Ghizela,RO,2021-05-31 16:17:44,45.8242,21.7372,62.62,86,99,9.1,overcast clouds
657,Rorvik,NO,2021-05-31 16:14:08,64.8621,11.2373,60.78,76,0,10.36,clear sky
658,Malakal,SS,2021-05-31 16:12:46,9.5334,31.6605,93.81,31,61,11.5,broken clouds
659,Coromandel,BR,2021-05-31 16:17:45,-18.4733,-47.2003,82.11,37,100,6.2,overcast clouds
660,Puro,PH,2021-05-31 16:17:45,12.4841,123.3827,83.41,76,87,4.14,overcast clouds
661,Acapulco,MX,2021-05-31 16:17:08,16.8634,-99.8901,87.62,62,40,4.9,scattered clouds
662,Bayangol,RU,2021-05-31 16:17:46,50.6977,103.4656,28.0,86,100,2.8,overcast clouds
663,Lufilufi,WS,2021-05-31 16:17:46,-13.8745,-171.5986,82.98,74,67,16.17,light rain
664,Rundu,NA,2021-05-31 16:17:46,-17.9333,19.7667,70.2,18,93,3.33,overcast clouds
665,Takanosu,JP,2021-05-31 16:17:47,40.2219,140.3694,45.5,95,66,1.88,broken clouds
666,Calvinia,ZA,2021-05-31 16:17:47,-31.4707,19.776,48.85,71,98,10.71,overcast clouds
667,San Jose,US,2021-05-31 16:17:00,37.3394,-121.895,81.25,57,20,3.44,few clouds
668,Houma,US,2021-05-31 16:17:48,29.5958,-90.7195,84.0,61,1,5.75,clear sky
669,Lipari,IT,2021-05-31 16:17:48,38.4674,14.954,73.33,62,39,3.24,scattered clouds
670,Charlestown,AU,2021-05-31 16:17:49,-32.95,151.6667,53.42,90,9,1.99,clear sky
671,Sisimiut,GL,2021-05-31 16:17:49,66.9395,-53.6735,34.59,95,100,8.72,overcast clouds
672,Hartford,US,2021-05-31 16:15:18,41.7668,-72.7662,57.38,88,90,3.0,overcast clouds
673,Balakhninskiy,RU,2021-05-31 16:17:49,58.0106,114.2769,38.77,98,93,1.23,overcast clouds
674,Corrente,BR,2021-05-31 16:17:50,-3.7367,-43.3394,92.66,40,23,4.21,few clouds
675,Camocim,BR,2021-05-31 16:17:50,-2.9022,-40.8411,88.38,55,21,7.43,few clouds
676,Irtyshskiy,RU,2021-05-31 16:17:51,58.3333,68.1333,43.95,82,100,15.14,overcast clouds
677,Perigueux,FR,2021-05-31 16:17:51,45.1833,0.7167,83.77,38,21,3.36,few clouds
678,Stettler,CA,2021-05-31 16:13:35,52.3168,-112.7186,63.64,55,40,9.28,scattered clouds
679,Ginir,ET,2021-05-31 16:17:51,7.1333,40.7,61.56,81,92,7.72,overcast clouds
680,Kautokeino,NO,2021-05-31 16:17:52,69.0125,23.0412,53.28,50,97,9.24,overcast clouds
681,Carndonagh,IE,2021-05-31 16:17:52,55.25,-7.2667,71.22,65,69,15.66,broken clouds
682,Lhokseumawe,ID,2021-05-31 16:17:52,5.1801,97.1507,80.46,83,100,2.46,overcast clouds
683,Saint-Augustin,CA,2021-05-31 16:17:53,51.226,-58.6502,51.22,56,100,12.21,overcast clouds
684,Kerur,IN,2021-05-31 16:17:53,16.0167,75.5667,78.6,71,88,15.19,overcast clouds
685,Skhisma,GR,2021-05-31 16:17:54,35.2667,25.7167,74.68,59,2,7.29,clear sky
686,Dalmau,IN,2021-05-31 16:17:54,26.0667,81.0333,95.47,33,42,8.34,scattered clouds
687,Limoges,FR,2021-05-31 16:17:54,45.75,1.3333,79.36,34,0,1.63,clear sky
688,Antofagasta,CL,2021-05-31 16:17:55,-23.65,-70.4,69.22,58,39,3.76,scattered clouds
689,Sept-Iles,CA,2021-05-31 16:17:55,50.2001,-66.3821,46.06,91,90,7.0,overcast clouds
690,Verkhniye Kigi,RU,2021-05-31 16:17:55,55.4083,58.6044,52.2,79,99,6.85,overcast clouds
691,Dawei,MM,2021-05-31 16:17:56,14.0833,98.2,80.33,88,11,3.31,few clouds
692,Bandar-E Anzali,IR,2021-05-31 16:17:56,37.4727,49.4622,75.31,76,0,7.07,clear sky
693,Jati,PK,2021-05-31 16:17:57,24.3539,68.2671,86.25,72,1,18.99,clear sky
694,Gizo,SB,2021-05-31 16:17:57,-8.103,156.8419,80.85,84,87,19.1,light rain
695,Santa Rosa,PH,2021-05-31 16:17:57,14.3122,121.1114,85.98,73,99,1.14,overcast clouds
696,Cuamba,MZ,2021-05-31 16:17:58,-14.8031,36.5372,73.4,56,77,2.71,broken clouds
697,Lac Du Bonnet,CA,2021-05-31 16:17:58,50.2536,-96.0612,59.76,47,13,5.66,few clouds
698,Fujin,CN,2021-05-31 16:17:59,47.26,132.0322,52.93,89,31,6.17,scattered clouds
699,Alpena,US,2021-05-31 16:17:59,45.0617,-83.4327,71.74,50,1,4.0,clear sky
700,Ebejico,CO,2021-05-31 16:17:59,6.326,-75.7683,82.62,59,80,1.79,broken clouds
701,Sabha,LY,2021-05-31 16:18:00,27.0377,14.4283,100.24,10,1,14.58,clear sky
702,Zajecar,RS,2021-05-31 16:18:00,43.9036,22.2641,55.51,68,47,11.32,light rain
703,Sanok,PL,2021-05-31 16:18:00,49.5557,22.2056,58.41,89,43,6.8,scattered clouds
704,Van,TR,2021-05-31 16:18:01,38.4924,43.3831,70.95,28,20,1.14,few clouds
705,Bay Roberts,CA,2021-05-31 16:18:01,47.5999,-53.2648,65.95,48,82,10.85,broken clouds
706,Tadine,NC,2021-05-31 16:18:01,-21.55,167.8833,69.1,61,90,13.94,overcast clouds
707,Bud,US,2021-05-31 16:18:02,39.447,-86.1758,69.42,55,98,5.26,overcast clouds
708,Clyde River,CA,2021-05-31 16:07:41,70.4692,-68.5914,30.78,85,20,2.8,few clouds
709,Arrecife,ES,2021-05-31 16:11:18,28.963,-13.5477,75.18,53,40,16.11,scattered clouds
